change_id,change_number,url,project,created,closed,status,subject,description,#revisions,#reviewers,#added_lines,#deleted_lines,#files,#inline_comments,#messages,discreption_length,duration_in_hours,files,at_least_one_puppet,AnsibleFiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~Ie7ed1daeedc4669b7aa800d2f78717e323721941,261006,https://review.opendev.org/261006,nova,34:32.0,01:23.0,ABANDONED,Replacing range() n xrange() by six.moves.range(),Replacing range() n xrange() by six.moves.range(),4,15,181,50,81,16,40,49,351.4475,"['doc/ext/nova_todo.py', 'doc/ext/support_matrix.py', 'nova/api/ec2/cloud.py', 'nova/api/metadata/base.py', 'nova/api/validation/parameter_types.py', 'nova/console/serial.py', 'nova/hacking/checks.py', 'nova/network/manager.py', 'nova/network/security_group/neutron_driver.py', 'nova/objects/image_meta.py', 'nova/objectstore/s3server.py', 'nova/openstack/common/cliutils.py', 'nova/pci/devspec.py', 'nova/pci/stats.py', 'nova/scheduler/chance.py', 'nova/scheduler/filters/compute_capabilities_filter.py', 'nova/servicegroup/drivers/zk.py', 'nova/test.py', 'nova/tests/functional/integrated_helpers.py', 'nova/tests/functional/test_server_group.py', 'nova/tests/functional/test_servers.py', 'nova/tests/unit/api/ec2/test_api.py', 'nova/tests/unit/api/ec2/test_cloud.py', 'nova/tests/unit/api/openstack/compute/test_console_output.py', 'nova/tests/unit/api/openstack/compute/test_pci.py', 'nova/tests/unit/api/openstack/compute/test_security_groups.py', 'nova/tests/unit/api/openstack/compute/test_server_actions.py', 'nova/tests/unit/api/openstack/compute/test_server_group_quotas.py', 'nova/tests/unit/api/openstack/compute/test_server_metadata.py', 'nova/tests/unit/api/openstack/test_common.py', 'nova/tests/unit/api/openstack/test_wsgi.py', 'nova/tests/unit/cells/test_cells_rpc_driver.py', 'nova/tests/unit/cells/test_cells_scheduler.py', 'nova/tests/unit/cells/test_cells_utils.py', 'nova/tests/unit/cells/test_cells_weights.py', 'nova/tests/unit/compute/test_compute.py', 'nova/tests/unit/compute/test_compute_api.py', 'nova/tests/unit/compute/test_compute_mgr.py', 'nova/tests/unit/compute/test_resource_tracker.py', 'nova/tests/unit/compute/test_stats.py', 'nova/tests/unit/conductor/test_conductor.py', 'nova/tests/unit/console/test_serial.py', 'nova/tests/unit/consoleauth/test_consoleauth.py', 'nova/tests/unit/db/test_migration_utils.py', 'nova/tests/unit/db/test_migrations.py', 'nova/tests/unit/matchers.py', 'nova/tests/unit/network/test_network_info.py', 'nova/tests/unit/objects/test_instance.py', 'nova/tests/unit/objects/test_objects.py', 'nova/tests/unit/objects/test_pci_device.py', 'nova/tests/unit/objects/test_security_group.py', 'nova/tests/unit/pci/test_stats.py', 'nova/tests/unit/scheduler/test_host_manager.py', 'nova/tests/unit/scheduler/test_ironic_host_manager.py', 'nova/tests/unit/test_flavors.py', 'nova/tests/unit/test_nova_manage.py', 'nova/tests/unit/virt/ironic/test_client_wrapper.py', 'nova/tests/unit/virt/ironic/test_driver.py', 'nova/tests/unit/virt/libvirt/fakelibvirt.py', 'nova/tests/unit/virt/libvirt/storage/test_dmcrypt.py', 'nova/tests/unit/virt/libvirt/test_driver.py', 'nova/tests/unit/virt/libvirt/test_imagecache.py', 'nova/tests/unit/virt/libvirt/test_utils.py', 'nova/tests/unit/virt/test_block_device.py', 'nova/tests/unit/virt/test_hardware.py', 'nova/tests/unit/virt/vmwareapi/test_vm_util.py', 'nova/tests/unit/virt/vmwareapi/test_vmops.py', 'nova/tests/unit/virt/xenapi/test_xenapi.py', 'nova/virt/disk/mount/nbd.py', 'nova/virt/hardware.py', 'nova/virt/ironic/client_wrapper.py', 'nova/virt/libvirt/blockinfo.py', 'nova/virt/libvirt/driver.py', 'nova/virt/libvirt/firewall.py', 'nova/virt/libvirt/host.py', 'nova/virt/vmwareapi/vm_util.py', 'nova/virt/vmwareapi/vmops.py', 'nova/virt/xenapi/fake.py', 'plugins/xenserver/xenapi/etc/xapi.d/plugins/xenhost', 'tools/xenserver/stress_test.py', 'tox_results.txt']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fmagnum~master~Ibf2d795e2504eef9a8a6613277472873787193cf,264079,https://review.opendev.org/264079,magnum,50:20.0,52:57.0,ABANDONED,Do not use __builtin__ in python3,Do not use __builtin__ in python3,2,4,1,0,1,0,11,33,21.04361111,['magnum/tests/unit/common/cert_manager/test_local.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fkeystone~master~I7dfd2ca337bba84b36e8f535170b03745e597c91,264295,https://review.opendev.org/264295,keystone,22:50.0,29:25.0,ABANDONED,Update warn with warning for logging,Update warn with warning for logging,1,3,35,34,8,0,5,36,10.10972222,"['keystone/cmd/cli.py', 'keystone/common/ldap/core.py', 'keystone/common/openssl.py', 'keystone/resource/core.py', 'keystone/server/common.py', 'keystone/tests/unit/ksfixtures/hacking.py', 'keystone/tests/unit/tests/test_core.py', 'keystone/token/persistence/backends/kvs.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fdevstack~master~Idc6a87e1d47e9a8d0c950d0d0fc6d9b4dc0df8e4,195744,https://review.opendev.org/195744,devstack,12:50.0,05:11.0,ABANDONED,Ensure that instances can resolve external hosts,Ensure that instances can resolve external hosts,4,13,2,0,1,10,47,48,4685.8725,['lib/neutron-legacy'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fxstatic-angular~master~Iae2aa78953af1bc7620462cd6762ebcd2ebc8a8f,260530,https://review.opendev.org/260530,xstatic-angular,24:31.0,02:17.0,ABANDONED,Put py34 first in the env order of tox and remove py33,Put py34 first in the env order of tox,3,3,1,1,1,0,10,38,373.6294444,['tox.ini'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fsenlin~master~I8b57cb8ddda0207614a6fdeb063b0e3e6a5d16d0,245653,https://review.opendev.org/245653,senlin,52:17.0,34:29.0,ABANDONED,Import correct DB api model for unit test,Import correct DB api model for unit test,1,4,17,20,12,0,7,41,1242.703333,"['senlin/tests/unit/engine/actions/test_action_base.py', 'senlin/tests/unit/engine/actions/test_cluster_action.py', 'senlin/tests/unit/engine/service/test_webhooks.py', 'senlin/tests/unit/engine/test_cluster.py', 'senlin/tests/unit/engine/test_cluster_policy.py', 'senlin/tests/unit/engine/test_node.py', 'senlin/tests/unit/engine/test_senlin_lock.py', 'senlin/tests/unit/engine/test_webhook.py', 'senlin/tests/unit/policies/test_deletion_policy.py', 'senlin/tests/unit/policies/test_scaling_policy.py', 'senlin/tests/unit/policies/test_zone_placement_policy.py', 'senlin/tests/unit/triggers/test_trigger_base.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fheat-cfntools~master~I1d8a80c39d02c0c2279064300b34b1ac9cac4942,264519,https://review.opendev.org/264519,heat-cfntools,29:06.0,31:55.0,ABANDONED,Remove support for py33/py26,Remove support for py33/py26,2,1,1,1,0,0,4,28,0.046944444,[],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance~master~I44517c4af1ac7345382f19012990b2f9e3458bfa,264505,https://review.opendev.org/264505,glance,34:39.0,02:55.0,ABANDONED,Make profiler option more clear,Make profiler option more clear,1,1,11,8,6,0,3,31,0.471111111,"['etc/glance-api.conf', 'glance/cmd/api.py', 'glance/cmd/registry.py', 'glance/common/wsgi.py', 'glance/db/sqlalchemy/api.py', 'glance/tests/unit/common/test_config.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fopenstack-manuals~master~I5bc1a25be630c382fd4d289abdc0c22097e98229,263796,https://review.opendev.org/263796,openstack-manuals,28:18.0,39:13.0,ABANDONED,"[image-guide] Fix the issue of ""--os-variant win2k8""","[image-guide] Fix the issue of ""--os-variant win2k8""",1,4,1,1,1,1,11,52,33.18194444,['doc/image-guide/source/windows-image.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~stable%2Fliberty~I4c086007543814a2f2ec3f7ccde9e8f9f2b5937f,232649,https://review.opendev.org/232649,nova,42:19.0,28:21.0,ABANDONED,Fixes Python 3 str issue in ConfigDrive creation,Fixes Python 3 str issue in ConfigDrive creation,1,7,1,1,1,0,11,48,2168.767222,['nova/virt/configdrive.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Ftempest-lib~master~I43cd923e54c990311595bc2636a1a4d5ea159a88,259184,https://review.opendev.org/259184,tempest-lib,19:04.0,53:50.0,ABANDONED,Support identity on sub-url,Support identity on sub-url,1,2,8,3,1,1,5,27,483.5794444,['tempest_lib/auth.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~stable%2Fliberty~I7664b347a172f5bbaf3d8631f2350ca0b4715b99,257648,https://review.opendev.org/257648,nova,17:04.0,46:23.0,ABANDONED,fixes Bug1525913,fixes Bug1525913,1,6,2,0,1,0,8,16,550.4886111,['nova/virt/vmwareapi/vm_util.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance~master~I236ccdfb9d354a313dbad0d3b096b4f07cea5845,260305,https://review.opendev.org/260305,glance,19:43.0,38:08.0,ABANDONED,Misspelling in message,Misspelling in message,1,6,1,1,1,1,8,22,381.3069444,['doc/source/configuring.rst'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance~master~Icbfb8b5d0eab397979bfe810a1fe5f7eeb36065a,261611,https://review.opendev.org/261611,glance,23:22.0,37:50.0,ABANDONED,"Wrong usage of ""a""","Wrong usage of ""a"" Wrong usage of ""a"" in the mesages: ""This adds a image to be cache to the queue"" ""message that it's a error message for the user"" ""image data as a object with a read() method"" Should be: ""This adds an image to be cache to the queue"" ""message that it's an error message for the user"" ""image data as an object with a read() method"" Totally 5 occasions in Glance base code.",2,8,5,5,5,0,14,388,284.2411111,"['glance/async/flows/base_import.py', 'glance/cmd/replicator.py', 'glance/image_cache/__init__.py', 'glance/image_cache/drivers/sqlite.py', 'glance/image_cache/drivers/xattr.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fglance~master~I2cf29b5453b9d4e3a5b1e7dcbb9a8ba92d9797dc,261875,https://review.opendev.org/261875,glance,37:49.0,37:30.0,ABANDONED,"Wrong usage of ""an""","Wrong usage of ""an""",1,8,7,7,5,1,10,19,238.9947222,"['glance/db/simple/api.py', 'glance/db/sqlalchemy/api.py', 'glance/db/sqlalchemy/metadef_api/tag.py', 'glance/db/sqlalchemy/migrate_repo/versions/042_add_changes_to_reinstall_unique_metadef_constraints.py', 'glance/db/sqlalchemy/models.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fcinder~master~I0ad0b046dcbb4996c28d0c24992bc73569e6f52d,251754,https://review.opendev.org/251754,cinder,01:00.0,25:58.0,ABANDONED,ITRI DISCO cinder driver,ITRI DISCO cinder driver,1,12,610,0,2,43,17,24,878.4161111,"['cinder/volume/drivers/disco/__init__.py', 'cinder/volume/drivers/disco/disco.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fnova~master~Idd7900f879626f5b6a7ddfbcf02b113d83166986,251749,https://review.opendev.org/251749,nova,53:08.0,25:22.0,ABANDONED,ITRI DISCO cinder driver,ITRI DISCO cinder driver,1,9,67,0,2,0,11,24,878.5372222,"['nova/virt/libvirt/driver.py', 'nova/virt/libvirt/volume/disco.py']",FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fos-brick~master~I2c832d4960207094cce847d230edd1402a2a4f68,251745,https://review.opendev.org/251745,os-brick,47:51.0,24:36.0,ABANDONED,ITRI DISCO cinder driver,ITRI DISCO cinder driver,1,7,150,3,1,0,9,24,878.6125,['os_brick/initiator/connector.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fxstatic-jasmine~master~Iee38f49800365b3a8f80ea78ed9945a4510c17a0,260541,https://review.opendev.org/260541,xstatic-jasmine,29:59.0,01:31.0,ABANDONED,Fix py34 DB issue and remove py33,Put py34 first in the env order of tox,2,3,1,1,1,0,8,38,370.5255556,['tox.ini'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
openstack%2Fkeystoneauth~stable%2Fliberty~I7d53c17d518b01946e091702a582648998c2ae17,264348,https://review.opendev.org/264348,keystoneauth,00:16.0,00:19.0,ABANDONED,Add oslo.config compatibility attributes,Add oslo.config compatibility attributes,1,3,5,0,1,0,4,40,2.000833333,['keystoneauth1/loading/opts.py'],FALSE,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
